Frame,Gaze_X,Gaze_Y,Fixation,Side
2760,-0.014,-0.0234,True,Center
2761,-0.0173,-0.0227,True,Center
2762,-0.0016,-0.0185,True,Center
2763,-0.0179,-0.0218,True,Center
2764,0.0014,-0.0252,True,Center
2765,-0.012,-0.0159,True,Center
2766,-0.0215,-0.0161,True,Center
2767,-0.0114,0.014,True,Center
2768,-0.0391,-0.0529,True,Center
2769,0.0187,-0.0492,True,Center
2770,0.0286,-0.014,True,Center
2771,0.0071,-0.0119,True,Center
2772,0.0768,-0.0392,False,Center
2773,0.0008,-0.0176,True,Center
2774,0.0352,-0.0287,True,Center
2775,0.0245,-0.019,True,Center
2776,0.0523,-0.0186,False,Center
2777,0.0206,-0.0037,True,Center
2778,-0.0006,-0.0128,True,Center
2779,0.0016,-0.0215,True,Center
2780,0.0246,-0.0159,True,Center
2781,0.046,-0.0272,True,Center
2782,0.0008,-0.0258,True,Center
2783,0.0561,-0.0289,False,Center
2784,0.0438,-0.0133,True,Center
2785,-0.0012,-0.0278,True,Center
2786,0.0419,-0.0336,True,Center
2787,0.0039,-0.0315,True,Center
2788,0.0162,-0.0553,True,Center
2791,-0.6967,0.4714,False,Left
2792,-0.4052,0.2264,False,Left
2793,-0.1112,0.1176,False,Center
2794,0.2069,-0.1411,False,Right
2795,-0.0504,0.0246,False,Center
2796,0.0464,0.0205,True,Center
2797,-0.0816,0.0222,False,Center
2798,-0.0398,0.0184,True,Center
2800,-0.0879,0.0119,False,Center
2801,-0.0589,0.0119,False,Center
2802,-0.0641,-0.0734,False,Center
2803,-0.1055,-0.0248,False,Center
2804,0.0045,-0.1252,True,Center
2805,-0.0883,0.0065,False,Center
2806,0.007,-0.0424,True,Center
2807,-0.0106,0.0201,True,Center
2808,0.0617,0.0162,False,Center
2809,-0.108,-0.0648,False,Center
2810,-0.0167,-0.0575,True,Center
2811,0.0317,-0.0268,True,Center
2812,-0.0913,-0.0273,False,Center
2814,-0.0606,-0.0886,False,Center
2815,-0.056,-0.0096,False,Center
2816,-0.071,0.0023,False,Center
2818,-0.0923,-0.0479,False,Center
2819,-0.0465,-0.027,True,Center
2820,-0.0313,0.1314,True,Center
2821,-0.0282,-0.1088,True,Center
2826,-0.083,-0.1303,False,Center
2827,-0.1637,-0.0345,False,Center
2829,-0.0254,-0.1041,True,Center
2830,-0.1568,-0.0678,False,Center
2831,-0.1309,-0.0537,False,Center
2832,0.1399,-0.0182,False,Center
2833,-0.061,-0.0114,False,Center
2834,-0.0788,-0.0781,False,Center
2836,0.1199,-0.0904,False,Center
2837,0.1189,-0.0456,False,Center
2838,-0.0138,-0.014,True,Center
2839,-0.0235,-0.0246,True,Center
2840,-0.0312,-0.0097,True,Center
2841,-0.0565,-0.023,False,Center
2842,-0.0646,-0.013,False,Center
2843,-0.0202,-0.0271,True,Center
2844,0.0369,0.0179,True,Center
2845,0.0429,-0.0429,True,Center
2855,0.0674,-0.0102,False,Center
2856,-0.0436,-0.0493,True,Center
2857,0.0074,0.0258,True,Center
2858,-0.0247,-0.0027,True,Center
2859,-0.0322,-0.0349,True,Center
2860,0.0273,-0.008,True,Center
2861,0.0062,-0.0077,True,Center
2862,-0.0156,-0.0279,True,Center
2863,-0.0294,-0.0243,True,Center
2864,-0.025,-0.011,True,Center
2865,-0.0521,-0.0163,False,Center
2866,-0.0082,-0.0134,True,Center
2867,-0.0335,-0.0139,True,Center
2868,0.0239,-0.0124,True,Center
2869,-0.0272,0.0182,True,Center
2870,-0.0298,0.0219,True,Center
2871,-0.0658,-0.004,False,Center
2872,-0.0438,-0.0008,True,Center
2873,-0.0543,0.0031,False,Center
2874,-0.0752,0.0177,False,Center
2875,-0.015,0.009,True,Center
2876,0.0214,0.1098,True,Center
2877,-0.0133,0.0891,True,Center
2878,-0.0574,0.0719,False,Center
2879,-0.0529,0.0341,False,Center
2880,-0.055,0.0612,False,Center
2881,-0.0534,0.1006,False,Center
2882,-0.06,0.0766,False,Center
2883,-0.0392,0.0514,True,Center
2884,-0.0458,0.0751,True,Center
2885,-0.0512,-0.0179,False,Center
2886,-0.0369,0.041,True,Center
2887,-0.0413,0.0146,True,Center
2888,-0.0644,0.0076,False,Center
2889,-0.1263,-0.0417,False,Center
2890,0.0569,0.0402,False,Center
2891,0.1002,0.1633,False,Center
2897,0.0125,-0.0106,True,Center
2897,-0.0187,-0.0281,True,Center
2898,0.0293,0.079,True,Center
2899,-0.0247,0.085,True,Center
2906,-0.0712,-0.0147,False,Center
2907,-0.057,-0.0073,False,Center
2908,-0.3232,-0.0888,False,Left
2909,0.0096,-0.0723,True,Center
2910,-0.1518,-0.0415,False,Center
2911,-0.0152,-0.0507,True,Center
2912,-0.0029,-0.0382,True,Center
2913,-0.0466,-0.0343,True,Center
2914,-0.0142,-0.0628,True,Center
2915,-0.0364,-0.0359,True,Center
2916,-0.034,-0.0372,True,Center
2917,-0.0307,-0.0461,True,Center
2918,-0.0408,-0.0583,True,Center
2919,-0.0308,-0.0407,True,Center
2920,-0.0298,-0.0406,True,Center
2921,-0.0323,-0.0474,True,Center
2922,-0.0345,-0.0516,True,Center
2923,-0.037,-0.039,True,Center
2924,-0.0128,-0.0426,True,Center
2925,-0.0188,-0.0351,True,Center
2926,-0.0246,-0.0316,True,Center
2927,-0.029,-0.0467,True,Center
2928,-0.0366,-0.0417,True,Center
2929,-0.0369,-0.0438,True,Center
2930,-0.0325,-0.0408,True,Center
2931,-0.0331,-0.0499,True,Center
2932,-0.0189,-0.048,True,Center
2933,-0.0406,-0.0276,True,Center
2934,-0.0446,-0.0426,True,Center
2935,-0.0364,-0.0444,True,Center
2936,-0.0375,-0.0464,True,Center
2937,-0.0354,-0.0428,True,Center
2938,-0.0207,-0.0328,True,Center
2939,-0.0153,-0.039,True,Center
2940,-0.0567,-0.0382,False,Center
2942,-0.0043,-0.0153,True,Center
2943,0.0127,-0.064,True,Center
2944,0.0194,-0.0221,True,Center
2949,-0.0138,-0.0088,True,Center
2951,-0.1944,-0.0292,False,Center
2956,-0.1325,-0.0492,False,Center
2958,-0.0188,-0.0944,True,Center
3006,0.0921,0.0348,False,Center
3104,-0.1246,-0.0791,False,Center
3107,-0.0264,0.0392,True,Center
3108,-0.0035,0.0236,True,Center
3109,-0.1508,0.0087,False,Center
3110,-0.0672,0.0515,False,Center
3111,-0.1198,-0.0498,False,Center
3112,-0.0469,0.0055,True,Center
3113,-0.0862,0.0156,False,Center
3115,-0.1116,0.061,False,Center
3116,-0.1531,0.0578,False,Center
3117,-0.119,0.0749,False,Center
3118,-0.1446,0.0079,False,Center
3119,-0.1384,-0.0095,False,Center
3120,0.2692,-0.0289,False,Right
3121,-0.2323,-0.0753,False,Left
3123,0.1528,-0.0153,False,Center
3125,0.0325,-0.0546,True,Center
3126,-0.0396,-0.1644,True,Center
3127,0.0527,-0.0062,False,Center
3129,-0.1341,-0.1023,False,Center
3130,-0.133,-0.032,False,Center
3134,-0.0572,0.0192,False,Center
3135,-0.111,-0.0792,False,Center
3138,-0.1185,-0.1004,False,Center
3139,-0.1916,-0.0615,False,Center
3141,-0.0524,0.0048,False,Center
3142,-0.0634,-0.036,False,Center
3143,-0.035,-0.0299,True,Center
3144,-0.0514,0.0326,False,Center
3145,0.0121,0.013,True,Center
3146,0.0429,-0.0587,True,Center
3146,-0.0952,-0.0141,False,Center
3147,0.0331,0.0249,True,Center
3147,0.0185,-0.0559,True,Center
3148,-0.2411,-0.0462,False,Left
3149,-0.4585,-0.1459,False,Left
3150,0.025,-0.0574,True,Center
3151,-0.0273,-0.0631,True,Center
3152,0.0182,-0.0493,True,Center
3153,-0.0027,-0.0201,True,Center
3154,0.0238,-0.0284,True,Center
3155,-0.0096,-0.0352,True,Center
3156,-0.003,-0.0354,True,Center
3157,-0.0124,-0.0397,True,Center
3158,0.0121,-0.0294,True,Center
3159,-0.0068,-0.0468,True,Center
3160,-0.0018,-0.0411,True,Center
3161,0.0081,-0.0327,True,Center
3162,-0.0052,-0.0326,True,Center
3163,-0.0098,-0.0456,True,Center
3164,-0.0204,-0.0292,True,Center
3165,-0.0122,-0.0411,True,Center
3166,0.0249,-0.0455,True,Center
3167,-0.0032,-0.031,True,Center
3168,-0.0109,-0.0434,True,Center
3169,0.075,0.003,False,Center
3170,0.0142,-0.0373,True,Center
3171,-0.0303,-0.0413,True,Center
3172,0.0017,-0.0291,True,Center
3173,0.0195,-0.0303,True,Center
3174,0.0171,-0.0275,True,Center
3175,0.0017,-0.042,True,Center
3176,0.0145,-0.0426,True,Center
3177,0.0289,-0.0379,True,Center
3178,0.0112,-0.0484,True,Center
3179,-0.0022,-0.0518,True,Center
3180,-0.0057,-0.0385,True,Center
3181,-0.0196,-0.0473,True,Center
3182,0.0032,-0.0374,True,Center
3183,-0.0023,-0.048,True,Center
3184,-0.0226,-0.0614,True,Center
3185,-0.022,-0.0498,True,Center
3186,-0.0366,-0.0527,True,Center
3187,-0.042,-0.053,True,Center
3188,-0.0509,-0.0464,False,Center
3189,-0.0008,-0.035,True,Center
3190,-0.0138,-0.0369,True,Center
3191,0.0064,0.0265,True,Center
3192,-0.0384,0.0237,True,Center
3193,0.0106,0.0263,True,Center
3194,-0.0032,0.0195,True,Center
3195,-0.0542,0.0011,False,Center
3199,0.0494,0.0716,True,Center
3200,0.1181,0.046,False,Center
3201,-0.1355,-0.0379,False,Center
3202,-0.1332,-0.0341,False,Center
3203,-0.0188,-0.0261,True,Center
3205,-0.0926,0.1163,False,Center
3206,-0.02,0.0142,True,Center
3210,-0.1727,-0.3566,False,Center
3211,0.1151,0.0478,False,Center
3212,-0.006,-0.0213,True,Center
3213,-0.0536,-0.0381,False,Center
3214,0.0206,-0.0257,True,Center
3215,0.0819,-0.0883,False,Center
3223,0.0872,-0.0611,False,Center
3224,-0.0626,-0.0451,False,Center
3225,-0.1032,-0.074,False,Center
3226,0.0815,-0.054,False,Center
3230,0.1709,-0.0437,False,Center
3231,0.1637,-0.0111,False,Center
3235,-0.2836,0.1108,False,Left
3236,-0.0321,-0.0797,True,Center
3258,0.2238,0.089,False,Right
3260,-0.1141,-0.0023,False,Center
3261,-0.1498,-0.0062,False,Center
3263,0.0217,0.0346,True,Center
3264,-0.0342,0.0019,True,Center
3265,-0.0102,0.0098,True,Center
3266,-0.045,0.0035,True,Center
3267,-0.0595,0.031,False,Center
3268,-0.0557,-0.0132,False,Center
3269,-0.0208,0.0044,True,Center
3270,-0.0407,0.0184,True,Center
3271,-0.0363,-0.022,True,Center
3272,-0.0179,-0.0209,True,Center
3273,-0.0596,-0.0024,False,Center
3274,-0.0507,0.0057,False,Center
3275,-0.0449,-0.0018,True,Center
3276,-0.0328,-0.0194,True,Center
3277,-0.0257,-0.0379,True,Center
3278,-0.0396,-0.0375,True,Center
3279,-0.0428,-0.0363,True,Center
3280,-0.078,-0.0233,False,Center
3281,-0.1219,0.0092,False,Center
3282,-0.0988,0.0274,False,Center
3283,-0.0536,0.0329,False,Center
3284,-0.0833,0.0216,False,Center
3285,-0.0344,0.044,True,Center
3286,-0.1088,0.025,False,Center
3287,-0.0807,0.0383,False,Center
3288,-0.0458,0.0362,True,Center
3289,-0.0963,0.017,False,Center
3290,-0.0702,0.026,False,Center
3291,0.0433,0.061,True,Center
3292,-0.0618,0.0167,False,Center
3293,-0.0683,0.0132,False,Center
3294,-0.0288,0.074,True,Center
3295,-0.0926,0.0573,False,Center
3296,-0.0842,0.0607,False,Center
3297,-0.0792,0.0517,False,Center
3298,-0.0862,0.0645,False,Center
3299,-0.0784,0.0652,False,Center
3300,-0.0894,0.0612,False,Center
3301,-0.069,0.0426,False,Center
3302,-0.0846,0.0732,False,Center
3303,-0.1297,0.0565,False,Center
3304,-0.1174,0.0498,False,Center
3305,-0.1473,0.0678,False,Center
3306,-0.1209,0.0907,False,Center
3307,-0.1126,0.059,False,Center
3308,-0.0415,0.0608,True,Center
3309,-0.0799,0.0624,False,Center
3310,-0.1286,0.0792,False,Center
3311,-0.0852,0.0897,False,Center
3312,-0.0701,0.0866,False,Center
3313,-0.0437,0.0844,True,Center
3314,-0.016,0.0275,True,Center
3315,0.0706,0.001,False,Center
3316,0.0547,0.0354,False,Center
3317,0.0116,0.0501,True,Center
3318,0.0184,0.0849,True,Center
3319,-0.01,0.0344,True,Center
3320,-0.0086,-0.0028,True,Center
3321,-0.0307,0.0215,True,Center
3322,-0.0153,-0.0142,True,Center
3323,0.007,0.0841,True,Center
3324,-0.0462,0.0745,True,Center
3325,-0.0605,0.0523,False,Center
3326,-0.0013,0.0345,True,Center
3327,-0.0526,-0.0018,False,Center
3328,-0.0476,0.0267,True,Center
3329,-0.1113,0.0515,False,Center
3330,-0.0865,0.014,False,Center
3331,-0.1213,-0.02,False,Center
3332,-0.075,-0.0181,False,Center
3333,-0.0771,0.0129,False,Center
3334,-0.0848,0.024,False,Center
3335,-0.0717,-0.0201,False,Center
3336,-0.0579,0.0047,False,Center
3337,-0.1061,0.0046,False,Center
3338,-0.0948,-0.0194,False,Center
3339,-0.1259,-0.037,False,Center
3340,-0.1109,-0.0331,False,Center
3341,-0.1242,-0.0275,False,Center
3342,-0.0844,-0.034,False,Center
3343,-0.1028,-0.0351,False,Center
3344,-0.0884,-0.0213,False,Center
3345,-0.0743,-0.02,False,Center
3346,-0.083,-0.0292,False,Center
3347,-0.0609,-0.0115,False,Center
3348,-0.0311,-0.007,True,Center
3349,-0.0751,-0.0157,False,Center
3350,-0.0548,-0.0143,False,Center
3351,-0.0338,-0.0195,True,Center
3352,-0.0438,-0.0168,True,Center
3353,-0.0472,-0.0152,True,Center
3354,-0.0359,-0.0125,True,Center
3355,-0.0107,-0.0139,True,Center
3356,0.0141,-0.0129,True,Center
3357,-0.022,0.0021,True,Center
3358,0.0167,-0.0138,True,Center
3359,0.017,-0.0141,True,Center
3360,-0.0618,-0.0154,False,Center
3361,-0.0402,-0.0255,True,Center
3362,-0.02,-0.0515,True,Center
3363,-0.0294,-0.0472,True,Center
3364,-0.1089,-0.0324,False,Center
3365,-0.1091,-0.023,False,Center
3366,-0.0801,-0.037,False,Center
3367,-0.0506,-0.0385,False,Center
3368,-0.0536,-0.0373,False,Center
3369,-0.0548,-0.0419,False,Center
3370,-0.0605,-0.0342,False,Center
3371,-0.0696,-0.0438,False,Center
3372,-0.0824,-0.0291,False,Center
3373,-0.0542,-0.023,False,Center
3374,-0.0337,-0.021,True,Center
3375,-0.0631,-0.0093,False,Center
3376,-0.079,-0.0275,False,Center
3377,-0.0379,0.1047,True,Center
3378,0.0133,0.062,True,Center
3379,-0.0518,-0.0008,False,Center
3380,-0.0608,-0.0268,False,Center
3381,-0.0252,-0.011,True,Center
3382,-0.001,-0.0059,True,Center
3383,0.1544,0.0512,False,Center
3384,-0.0669,-0.0211,False,Center
3385,0.051,0.0009,False,Center
3386,0.0031,-0.0215,True,Center
3387,-0.0358,-0.0301,True,Center
3388,-0.0599,-0.047,False,Center
3389,-0.08,-0.0377,False,Center
3390,-0.0081,0.0017,True,Center
3391,-0.0471,0.0328,True,Center
3392,-0.0066,0.0022,True,Center
3393,-0.0081,0.017,True,Center
3394,-0.0418,-0.0031,True,Center
3395,-0.0299,-0.005,True,Center
3396,-0.0333,-0.0226,True,Center
3397,-0.0554,-0.0034,False,Center
3398,0.0072,-0.0434,True,Center
3399,0.0298,0.0184,True,Center
3400,0.0003,0.005,True,Center
3401,-0.0407,0.0621,True,Center
3402,0.0038,-0.0055,True,Center
3403,-0.0082,-0.0308,True,Center
3404,-0.0526,0.0148,False,Center
3405,-0.0526,0.0046,False,Center
3406,-0.0588,-0.0065,False,Center
3407,-0.0495,-0.0174,True,Center
3408,-0.0089,-0.0043,True,Center
3409,-0.0227,0.0072,True,Center
3410,0.0069,0.0029,True,Center
3411,-0.0494,-0.0049,True,Center
3412,-0.0595,-0.0488,False,Center
3413,-0.0672,-0.0149,False,Center
3414,0.0253,0.0873,True,Center
